2, 37286, Note_off_c, 0, 82, 64
2, 37891, Note_on_c, 0, 79, 69
2, 37938, Note_off_c, 0, 79, 64
2, 38371, Note_on_c, 0, 36, 74
2, 38481, Note_off_c, 0, 36, 64
2, 38809, Note_on_c, 0, 60, 72
2, 38862, Note_off_c, 0, 60, 64
2, 40248, Note_on_c, 0, 48, 75
2, 40314, Note_off_c, 0, 48, 64
2, 41006, Note_on_c, 0, 72, 77
2, 41092, Note_off_c, 0, 72, 64
2, 41515, Note_on_c, 0, 84, 77
2, 41639, Note_off_c, 0, 84, 64
2, 41750, Note_on_c, 0, 82, 47
2, 41812, Note_off_c, 0, 82, 64
2, 41966, Note_on_c, 0, 79, 68
2, 42023, Note_off_c, 0, 79, 64
2, 42201, Note_on_c, 0, 39, 51
2, 42254, Note_off_c, 0, 39, 64
2, 42974, Note_on_c, 0, 63, 74
2, 43022, Note_off_c, 0, 63, 64
2, 44078, Note_on_c, 0, 41, 83
2, 44150, Note_off_c, 0, 41, 64
2, 44822, Note_on_c, 0, 77, 84
2, 44899, Note_off_c, 0, 77, 64
2, 46037, Note_on_c, 0, 48, 77
2, 46123, Note_off_c, 0, 48, 64
2, 46752, Note_on_c, 0, 72, 90
2, 46857, Note_off_c, 0, 72, 64
2, 47496, Note_on_c, 0, 84, 85
2, 47582, Note_off_c, 0, 84, 64
2, 48706, Note_on_c, 0, 84, 86
2, 48801, Note_off_c, 0, 84, 64
2, 49181, Note_on_c, 0, 84, 72
2, 49291, Note_off_c, 0, 84, 64
2, 49613, Note_on_c, 0, 79, 77
2, 49723, Note_off_c, 0, 79, 64
2, 49858, Note_on_c, 0, 39, 61
2, 49910, Note_off_c, 0, 39, 64
2, 50587, Note_on_c, 0, 51, 59
2, 50707, Note_off_c, 0, 51, 64
2, 51350, Note_on_c, 0, 63, 68
2, 51398, Note_off_c, 0, 63, 64
2, 51806, Note_on_c, 0, 41, 73
2, 51912, Note_off_c, 0, 41, 64
2, 52555, Note_on_c, 0, 65, 83
